score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.68131316,0.10162725,119.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.848,0.086729385,100.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.898,0.08559213,100.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.926,0.0870132,100.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.67901236,0.07887407,90.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.848,0.08645449,100.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.918,0.084747985,100.0,3,0,14,3,Zhou2016,LogVariance+SVM
0.928,0.086717226,100.0,3,1,14,3,Zhou2016,LogVariance+SVM
0.906,0.08671155,100.0,3,2,14,3,Zhou2016,LogVariance+SVM
0.85925925,0.07718964,90.0,4,0,14,3,Zhou2016,LogVariance+SVM
0.992,0.08618035,100.0,4,1,14,3,Zhou2016,LogVariance+SVM
0.87,0.08689785,100.0,4,2,14,3,Zhou2016,LogVariance+SVM
0.825,0.10090313,119.0,1,0,14,3,Zhou2016,LogVariance+LDA
0.9,0.09284215,100.0,1,1,14,3,Zhou2016,LogVariance+LDA
0.888,0.08789329,100.0,1,2,14,3,Zhou2016,LogVariance+LDA
0.894,0.08851423,100.0,2,0,14,3,Zhou2016,LogVariance+LDA
0.60246915,0.08296075,90.0,2,1,14,3,Zhou2016,LogVariance+LDA
0.878,0.088082746,100.0,2,2,14,3,Zhou2016,LogVariance+LDA
0.934,0.08740091,100.0,3,0,14,3,Zhou2016,LogVariance+LDA
0.96,0.08639936,100.0,3,1,14,3,Zhou2016,LogVariance+LDA
0.938,0.08838658,100.0,3,2,14,3,Zhou2016,LogVariance+LDA
0.88148147,0.08025594,90.0,4,0,14,3,Zhou2016,LogVariance+LDA
0.952,0.08897562,100.0,4,1,14,3,Zhou2016,LogVariance+LDA
0.862,0.088836096,100.0,4,2,14,3,Zhou2016,LogVariance+LDA
0.77853537,0.13502713,119.0,1,0,14,3,Zhou2016,MDM
0.77853537,0.13638258,119.0,1,0,14,3,Zhou2016,MDM
0.882,0.119408414,100.0,1,1,14,3,Zhou2016,MDM
0.882,0.1189075,100.0,1,1,14,3,Zhou2016,MDM
0.96,0.118214175,100.0,1,2,14,3,Zhou2016,MDM
0.96,0.11641202,100.0,1,2,14,3,Zhou2016,MDM
0.884,0.12234478,100.0,2,0,14,3,Zhou2016,MDM
0.884,0.12210822,100.0,2,0,14,3,Zhou2016,MDM
0.75555557,0.111262366,90.0,2,1,14,3,Zhou2016,MDM
0.75555557,0.11398325,90.0,2,1,14,3,Zhou2016,MDM
0.922,0.11527963,100.0,2,2,14,3,Zhou2016,MDM
0.922,0.11440792,100.0,2,2,14,3,Zhou2016,MDM
0.91,0.11541228,100.0,3,0,14,3,Zhou2016,MDM
0.91,0.11458526,100.0,3,0,14,3,Zhou2016,MDM
0.876,0.117275715,100.0,3,1,14,3,Zhou2016,MDM
0.876,0.120565034,100.0,3,1,14,3,Zhou2016,MDM
0.954,0.11641078,100.0,3,2,14,3,Zhou2016,MDM
0.954,0.11728682,100.0,3,2,14,3,Zhou2016,MDM
0.99012345,0.10346937,90.0,4,0,14,3,Zhou2016,MDM
0.99012345,0.10298109,90.0,4,0,14,3,Zhou2016,MDM
0.93,0.12264905,100.0,4,1,14,3,Zhou2016,MDM
0.93,0.12883171,100.0,4,1,14,3,Zhou2016,MDM
0.97,0.11844864,100.0,4,2,14,3,Zhou2016,MDM
0.97,0.11756344,100.0,4,2,14,3,Zhou2016,MDM
0.91212124,0.13469295,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.91212124,0.13639688,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.91212124,0.13649288,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.904,0.11733222,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.904,0.11951785,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.904,0.116141126,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.954,0.11319809,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.954,0.11497655,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.954,0.11566029,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.91,0.120955326,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.91,0.1228889,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.91,0.12305226,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.8320988,0.11080237,90.0,2,1,14,3,Zhou2016,CSP+SVM
