score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.879798,0.028992748,119.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.914,0.026615286,100.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.956,0.02277403,100.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.942,0.024422502,100.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.75555557,0.024033785,90.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.968,0.025778245,100.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.946,0.023820829,100.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.984,0.024669122,100.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.968,0.023683643,100.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.9777778,0.023221875,90.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.996,0.023990536,100.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.974,0.024105167,100.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.835101,0.120744325,119.0,1,0,14,3,Zhou2016,MDM
0.892,0.10855689,100.0,1,1,14,3,Zhou2016,MDM
0.936,0.10547538,100.0,1,2,14,3,Zhou2016,MDM
0.922,0.10900092,100.0,2,0,14,3,Zhou2016,MDM
0.71358025,0.097228624,90.0,2,1,14,3,Zhou2016,MDM
0.912,0.098031186,100.0,2,2,14,3,Zhou2016,MDM
0.958,0.10044651,100.0,3,0,14,3,Zhou2016,MDM
0.882,0.10555325,100.0,3,1,14,3,Zhou2016,MDM
0.972,0.10441508,100.0,3,2,14,3,Zhou2016,MDM
0.982716,0.091549255,90.0,4,0,14,3,Zhou2016,MDM
0.93,0.10885449,100.0,4,1,14,3,Zhou2016,MDM
0.976,0.10285606,100.0,4,2,14,3,Zhou2016,MDM
0.89747477,0.123398975,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.89747477,0.12213969,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.906,0.105978824,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.906,0.102201745,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.922,0.10419278,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.922,0.10279212,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.928,0.104250476,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.928,0.10993914,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.7604938,0.10620699,90.0,2,1,14,3,Zhou2016,CSP+SVM
0.7604938,0.097700834,90.0,2,1,14,3,Zhou2016,CSP+SVM
0.904,0.09940772,100.0,2,2,14,3,Zhou2016,CSP+SVM
0.904,0.09822555,100.0,2,2,14,3,Zhou2016,CSP+SVM
0.984,0.1076561,100.0,3,0,14,3,Zhou2016,CSP+SVM
0.984,0.10237531,100.0,3,0,14,3,Zhou2016,CSP+SVM
0.978,0.09965596,100.0,3,1,14,3,Zhou2016,CSP+SVM
0.978,0.09996152,100.0,3,1,14,3,Zhou2016,CSP+SVM
1.0,0.10370288,100.0,3,2,14,3,Zhou2016,CSP+SVM
1.0,0.1030036,100.0,3,2,14,3,Zhou2016,CSP+SVM
0.9777778,0.100948095,90.0,4,0,14,3,Zhou2016,CSP+SVM
0.9777778,0.09171744,90.0,4,0,14,3,Zhou2016,CSP+SVM
0.972,0.121879674,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.972,0.11149879,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.958,0.10049176,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.958,0.102254294,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.65656567,0.018710757,119.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.874,0.017085457,100.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.884,0.016525364,100.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.906,0.016163206,100.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.67160493,0.015024329,90.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.866,0.016094398,100.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.93,0.016729021,100.0,3,0,14,3,Zhou2016,LogVariance+SVM
0.936,0.016377544,100.0,3,1,14,3,Zhou2016,LogVariance+SVM
0.908,0.016400004,100.0,3,2,14,3,Zhou2016,LogVariance+SVM
0.83950615,0.016322803,90.0,4,0,14,3,Zhou2016,LogVariance+SVM
0.934,0.015825843,100.0,4,1,14,3,Zhou2016,LogVariance+SVM
