score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7979798,0.021835709,119.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.916,0.01936083,100.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.97,0.019889832,100.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.916,0.019456958,100.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.78271604,0.017407035,90.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.938,0.018775035,100.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.986,0.018721962,100.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.982,0.019264936,100.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.976,0.018576384,100.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.9851852,0.017939424,90.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.988,0.01981864,100.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.956,0.019968366,100.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.77853537,0.09636436,119.0,1,0,14,3,Zhou2016,MDM
0.882,0.082653,100.0,1,1,14,3,Zhou2016,MDM
0.96,0.08350535,100.0,1,2,14,3,Zhou2016,MDM
0.884,0.08811603,100.0,2,0,14,3,Zhou2016,MDM
0.75555557,0.080117606,90.0,2,1,14,3,Zhou2016,MDM
0.922,0.08157434,100.0,2,2,14,3,Zhou2016,MDM
0.91,0.082876965,100.0,3,0,14,3,Zhou2016,MDM
0.876,0.087439016,100.0,3,1,14,3,Zhou2016,MDM
0.954,0.08361077,100.0,3,2,14,3,Zhou2016,MDM
0.99012345,0.07810207,90.0,4,0,14,3,Zhou2016,MDM
0.93,0.088932894,100.0,4,1,14,3,Zhou2016,MDM
0.97,0.086905956,100.0,4,2,14,3,Zhou2016,MDM
0.8619949,11.885158,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.938,9.968988,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.962,9.9718075,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.894,10.112049,100.0,2,0,14,3,Zhou2016,CSP+SVM
