score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.8767677,0.027348232,119.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.9,0.02576084,100.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.966,0.025247622,100.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.922,0.02424698,100.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.76296294,0.018534755,90.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.948,0.019753505,100.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.978,0.02581811,100.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.974,0.01981759,100.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.926,0.018631648,100.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.97530866,0.017609453,90.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.994,0.024258088,100.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.974,0.019532776,100.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.8411616,0.14016518,119.0,1,0,14,3,Zhou2016,MDM
0.898,0.11807551,100.0,1,1,14,3,Zhou2016,MDM
0.948,0.118294716,100.0,1,2,14,3,Zhou2016,MDM
0.878,0.11666493,100.0,2,0,14,3,Zhou2016,MDM
0.75555557,0.07805924,90.0,2,1,14,3,Zhou2016,MDM
0.894,0.0833724,100.0,2,2,14,3,Zhou2016,MDM
0.958,0.115901135,100.0,3,0,14,3,Zhou2016,MDM
0.862,0.085730985,100.0,3,1,14,3,Zhou2016,MDM
0.922,0.085507914,100.0,3,2,14,3,Zhou2016,MDM
0.97530866,0.09585214,90.0,4,0,14,3,Zhou2016,MDM
0.96,0.11838341,100.0,4,1,14,3,Zhou2016,MDM
0.982,0.1183661,100.0,4,2,14,3,Zhou2016,MDM
0.88434345,15.371846,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.926,12.542948,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.946,12.498182,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.88,12.412426,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.7382716,10.9365635,90.0,2,1,14,3,Zhou2016,CSP+SVM
0.91,11.945539,100.0,2,2,14,3,Zhou2016,CSP+SVM
0.976,12.750366,100.0,3,0,14,3,Zhou2016,CSP+SVM
0.988,11.796157,100.0,3,1,14,3,Zhou2016,CSP+SVM
0.97,13.533168,100.0,3,2,14,3,Zhou2016,CSP+SVM
0.982716,11.588439,90.0,4,0,14,3,Zhou2016,CSP+SVM
0.986,13.8042345,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.978,13.575222,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.80972224,0.5388134,119.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.932,0.42215547,100.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.908,0.42879456,100.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.9,0.41955122,100.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.6493827,0.33453885,90.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.888,0.40522185,100.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.96,0.4144095,100.0,3,0,14,3,Zhou2016,LogVariance+SVM
