score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.879798,0.022174358,119.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.914,0.018648958,100.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.956,0.019435167,100.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.942,0.025383567,100.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.75555557,0.023926878,90.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.968,0.026342487,100.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.946,0.021013165,100.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.984,0.025671244,100.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.968,0.026561355,100.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.9777778,0.019191837,90.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.996,0.019918537,100.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.974,0.019869138,100.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.835101,0.12528725,119.0,1,0,14,3,Zhou2016,MDM
0.892,0.10184641,100.0,1,1,14,3,Zhou2016,MDM
0.936,0.09076309,100.0,1,2,14,3,Zhou2016,MDM
0.922,0.12714997,100.0,2,0,14,3,Zhou2016,MDM
0.71358025,0.1146513,90.0,2,1,14,3,Zhou2016,MDM
0.912,0.11449876,100.0,2,2,14,3,Zhou2016,MDM
0.958,0.086413145,100.0,3,0,14,3,Zhou2016,MDM
0.882,0.11643658,100.0,3,1,14,3,Zhou2016,MDM
0.972,0.11251712,100.0,3,2,14,3,Zhou2016,MDM
0.982716,0.07730379,90.0,4,0,14,3,Zhou2016,MDM
0.93,0.11778817,100.0,4,1,14,3,Zhou2016,MDM
0.976,0.08912549,100.0,4,2,14,3,Zhou2016,MDM
0.89343435,13.766094,119.0,1,0,14,3,Zhou2016,CSP+SVM
0.95,12.574783,100.0,1,1,14,3,Zhou2016,CSP+SVM
0.954,11.879772,100.0,1,2,14,3,Zhou2016,CSP+SVM
0.92,12.787488,100.0,2,0,14,3,Zhou2016,CSP+SVM
0.7160494,11.818724,90.0,2,1,14,3,Zhou2016,CSP+SVM
0.922,12.446112,100.0,2,2,14,3,Zhou2016,CSP+SVM
0.96,12.730227,100.0,3,0,14,3,Zhou2016,CSP+SVM
0.988,13.367875,100.0,3,1,14,3,Zhou2016,CSP+SVM
0.998,12.7280855,100.0,3,2,14,3,Zhou2016,CSP+SVM
0.97283953,11.379423,90.0,4,0,14,3,Zhou2016,CSP+SVM
0.984,12.130733,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.97,11.868215,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.807702,0.45362282,119.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.914,0.37483582,100.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.892,0.37390676,100.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.876,0.42612886,100.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.654321,0.34342885,90.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.872,0.46432918,100.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.924,0.44393092,100.0,3,0,14,3,Zhou2016,LogVariance+SVM
0.938,0.43140525,100.0,3,1,14,3,Zhou2016,LogVariance+SVM
