score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.90458333,0.102320194,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TRCSP+LDA
0.90833336,0.10215998,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TRCSP+LDA
0.93680555,0.10237074,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TRCSP+LDA
0.91652775,0.1023643,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TRCSP+LDA
0.9343137,0.10373974,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TRCSP+LDA
0.85180557,0.68039227,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,MDM
0.8792361,0.6790192,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,MDM
0.9004861,0.6792948,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,MDM
0.7713889,0.6801796,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,MDM
0.93333334,0.6699207,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,MDM
0.8942361,18.944338,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,CSP+SVM
0.93451387,19.66569,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,CSP+SVM
0.9267361,19.454683,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,CSP+SVM
0.9209028,19.568645,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,CSP+SVM
0.94754905,18.810745,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,CSP+SVM
0.8833333,1.6672194,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,LogVariance+SVM
0.9054861,1.7887993,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,LogVariance+SVM
0.8998611,1.9210145,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,LogVariance+SVM
0.8996528,1.9130502,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,LogVariance+SVM
0.9217087,1.7431223,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,LogVariance+SVM
0.87819445,0.056696415,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,LogVariance+LDA
0.90791667,0.05666089,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,LogVariance+LDA
0.89555556,0.0555799,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,LogVariance+LDA
0.90125,0.05680418,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,LogVariance+LDA
0.9182773,0.05591011,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,LogVariance+LDA
0.8993056,0.4632473,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,DLCSPauto+shLDA
0.9234028,0.46168518,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,DLCSPauto+shLDA
0.9122222,0.46044946,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,DLCSPauto+shLDA
0.9084028,0.4621904,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,DLCSPauto+shLDA
0.92787117,0.46199656,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,DLCSPauto+shLDA
0.9061111,0.7932122,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,FgMDM
0.9295833,0.9319954,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,FgMDM
0.9206945,0.92706513,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,FgMDM
0.94555557,0.8289244,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,FgMDM
0.9591737,0.8897395,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,FgMDM
0.9167361,4.6775665,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+SVM
0.9520139,4.8105545,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+SVM
0.94854164,4.652733,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+SVM
0.95555556,4.380823,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+SVM
0.9672969,4.764715,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+SVM
0.89979166,0.4607103,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,CSP+LDA
0.919375,0.45990157,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,CSP+LDA
0.91555554,0.45943213,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,CSP+LDA
0.9073611,0.46125054,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,CSP+LDA
0.9259804,0.46089864,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,CSP+LDA
0.91520834,4.758814,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+EL
0.93777776,4.682824,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+EL
0.9288889,4.644604,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+EL
0.9488889,4.554567,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+EL
0.9676471,4.569516,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+EL
0.9170833,0.693074,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+LR
0.9403472,0.6994407,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+LR
0.9284722,0.69851184,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+LR
0.9536806,0.70657206,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+LR
0.9697479,0.70060563,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+LR
