score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.9370833,0.10214281,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TRCSP+LDA
0.9160417,0.10173297,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TRCSP+LDA
0.9191667,0.10202217,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TRCSP+LDA
0.90305555,0.1030674,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TRCSP+LDA
0.9389356,0.102353334,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TRCSP+LDA
0.8476389,0.67877054,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,MDM
0.88222224,0.67840934,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,MDM
0.85118055,0.6781459,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,MDM
0.8977778,0.67964554,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,MDM
0.87415963,0.66826487,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,MDM
0.94895834,20.22119,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,CSP+SVM
0.9106944,19.027176,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,CSP+SVM
0.9295833,18.890432,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,CSP+SVM
0.92520833,18.775711,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,CSP+SVM
0.9346639,18.759697,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,CSP+SVM
0.9125,1.9235799,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,LogVariance+SVM
0.8798611,1.9875398,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,LogVariance+SVM
0.90125,1.930567,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,LogVariance+SVM
0.9099305,1.9108105,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,LogVariance+SVM
0.91610646,1.9790092,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,LogVariance+SVM
0.91333336,0.055433273,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,LogVariance+LDA
0.88631946,0.055707455,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,LogVariance+LDA
0.8960417,0.05677581,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,LogVariance+LDA
0.9018056,0.05618024,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,LogVariance+LDA
0.91414565,0.05597377,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,LogVariance+LDA
0.9303472,0.47035527,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,DLCSPauto+shLDA
0.9098611,0.4587288,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,DLCSPauto+shLDA
0.9085417,0.46062756,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,DLCSPauto+shLDA
0.91381943,0.45940495,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,DLCSPauto+shLDA
0.93060225,0.4603982,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,DLCSPauto+shLDA
0.95555556,0.9242809,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,FgMDM
0.9261111,0.9458363,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,FgMDM
0.940625,0.92925763,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,FgMDM
0.91833335,0.9012599,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,FgMDM
0.934944,0.98624754,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,FgMDM
0.9575,4.102188,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+SVM
0.9346528,4.606703,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+SVM
0.9392361,4.686529,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+SVM
0.9404167,4.6108255,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+SVM
0.9560224,4.6536036,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+SVM
0.9295833,0.4592204,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,CSP+LDA
0.9098611,0.45878553,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,CSP+LDA
0.9081944,0.46146178,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,CSP+LDA
0.91152775,0.45945048,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,CSP+LDA
0.929972,0.4612012,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,CSP+LDA
0.9565972,4.681946,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+EL
0.9265278,4.6583223,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+EL
0.95131946,4.777262,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+EL
0.93743056,4.670107,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+EL
0.94684875,4.5472326,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+EL
0.959375,0.6908295,1199.0,all_subjects,all_sessions_0,14,3,Zhou2016,TS+LR
0.93027776,0.695534,1199.0,all_subjects,all_sessions_1,14,3,Zhou2016,TS+LR
0.9509722,0.7007346,1199.0,all_subjects,all_sessions_2,14,3,Zhou2016,TS+LR
0.936875,0.69759774,1199.0,all_subjects,all_sessions_3,14,3,Zhou2016,TS+LR
0.94404763,0.69825506,1199.0,all_subjects,all_sessions_4,14,3,Zhou2016,TS+LR
