score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7534062,70.73205,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.77475864,113.91757,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7737283,91.3619,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7680356,83.99662,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7796116,57.788734,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.75330037,91.82891,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGTCNet
0.772905,72.745834,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGTCNet
0.7696493,90.06699,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGTCNet
0.7673134,85.19146,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGTCNet
0.7745587,82.34022,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGTCNet
0.7288169,347.34177,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGITNet
0.76617956,242.35933,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGITNet
0.73550475,145.87619,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGITNet
0.76981163,284.38626,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGITNet
0.74348396,232.63762,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGITNet
0.70272213,157.51732,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGNeX
0.73877215,147.46445,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGNeX
0.71521795,165.35773,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGNeX
0.7237335,152.57892,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGNeX
0.7119975,150.4194,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGNeX
