score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.7534062,67.75221,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.77475864,110.01226,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7737283,86.74877,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7680356,80.385864,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.7796116,55.40854,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGNet_8_2
0.75330037,85.668274,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGTCNet
0.772905,68.126724,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGTCNet
0.7696493,84.47504,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGTCNet
0.7673134,79.47996,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGTCNet
0.7745587,77.24974,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGTCNet
0.7288169,349.24887,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGITNet
0.76617956,241.58186,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGITNet
0.73550475,149.611,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGITNet
0.76981163,283.7084,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGITNet
0.74348396,231.70488,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGITNet
0.70272213,157.05917,6520.0,all_subjects,all_sessions_0,3,5,BNCI2014-004,Keras_EEGNeX
0.73877215,147.22577,6520.0,all_subjects,all_sessions_1,3,5,BNCI2014-004,Keras_EEGNeX
0.71521795,157.11342,6520.0,all_subjects,all_sessions_2,3,5,BNCI2014-004,Keras_EEGNeX
0.7237335,151.91826,6520.0,all_subjects,all_sessions_3,3,5,BNCI2014-004,Keras_EEGNeX
0.7119975,150.32133,6520.0,all_subjects,all_sessions_4,3,5,BNCI2014-004,Keras_EEGNeX
