score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.84096044,0.045793295,200.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.9156,0.04599619,219.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.958,0.04513979,219.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.9348,0.041853666,190.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.7950617,0.04136634,200.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.938,0.040947914,190.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.9804,0.043931723,200.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.9676,0.042886257,200.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.9716,0.043127775,200.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.98370373,0.0391016,200.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.9444,0.039062023,190.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.972,0.039075375,190.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.8587571,0.22633958,200.0,1,0,14,3,Zhou2016,MDM
0.9396,0.21949673,219.0,1,1,14,3,Zhou2016,MDM
0.9804,0.2212305,219.0,1,2,14,3,Zhou2016,MDM
0.8912,0.20929742,190.0,2,0,14,3,Zhou2016,MDM
0.8306173,0.20181012,200.0,2,1,14,3,Zhou2016,MDM
0.9284,0.20580697,190.0,2,2,14,3,Zhou2016,MDM
0.8912,0.20897698,200.0,3,0,14,3,Zhou2016,MDM
0.9632,0.20339966,200.0,3,1,14,3,Zhou2016,MDM
0.9492,0.21000433,200.0,3,2,14,3,Zhou2016,MDM
0.9876543,0.21136904,200.0,4,0,14,3,Zhou2016,MDM
0.986,0.19434023,190.0,4,1,14,3,Zhou2016,MDM
0.982,0.20364022,190.0,4,2,14,3,Zhou2016,MDM
0.84265536,21.531456,200.0,1,0,14,3,Zhou2016,CSP+SVM
0.9452,23.650423,219.0,1,1,14,3,Zhou2016,CSP+SVM
0.9608,23.592434,219.0,1,2,14,3,Zhou2016,CSP+SVM
0.9092,20.54871,190.0,2,0,14,3,Zhou2016,CSP+SVM
0.7866667,21.622456,200.0,2,1,14,3,Zhou2016,CSP+SVM
0.9204,20.579987,190.0,2,2,14,3,Zhou2016,CSP+SVM
