score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.84096044,0.043021917,200.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.9156,0.045634985,219.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.958,0.04424596,219.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.9348,0.041125298,190.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.7950617,0.041333437,200.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.938,0.041207552,190.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.9804,0.04198289,200.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.9676,0.041323185,200.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.9716,0.04066658,200.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.98370373,0.040359735,200.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.9444,0.039390802,190.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.972,0.039328337,190.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.8587571,0.22240973,200.0,1,0,14,3,Zhou2016,MDM
0.9396,0.21498418,219.0,1,1,14,3,Zhou2016,MDM
0.9804,0.21792531,219.0,1,2,14,3,Zhou2016,MDM
0.8912,0.21411037,190.0,2,0,14,3,Zhou2016,MDM
0.8306173,0.2013967,200.0,2,1,14,3,Zhou2016,MDM
0.9284,0.20791364,190.0,2,2,14,3,Zhou2016,MDM
0.8912,0.2112875,200.0,3,0,14,3,Zhou2016,MDM
0.9632,0.20511198,200.0,3,1,14,3,Zhou2016,MDM
0.9492,0.20932126,200.0,3,2,14,3,Zhou2016,MDM
0.9876543,0.21537852,200.0,4,0,14,3,Zhou2016,MDM
0.986,0.19500184,190.0,4,1,14,3,Zhou2016,MDM
0.982,0.20458436,190.0,4,2,14,3,Zhou2016,MDM
0.84265536,21.696442,200.0,1,0,14,3,Zhou2016,CSP+SVM
0.9428,23.675636,219.0,1,1,14,3,Zhou2016,CSP+SVM
0.9492,23.774158,219.0,1,2,14,3,Zhou2016,CSP+SVM
0.9096,20.603968,190.0,2,0,14,3,Zhou2016,CSP+SVM
0.7837037,21.746887,200.0,2,1,14,3,Zhou2016,CSP+SVM
