score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.84096044,0.043910027,200.0,1,0,14,3,Zhou2016,TRCSP+LDA
0.9156,0.044574976,219.0,1,1,14,3,Zhou2016,TRCSP+LDA
0.958,0.043877125,219.0,1,2,14,3,Zhou2016,TRCSP+LDA
0.9348,0.0404675,190.0,2,0,14,3,Zhou2016,TRCSP+LDA
0.7950617,0.040668726,200.0,2,1,14,3,Zhou2016,TRCSP+LDA
0.938,0.041527033,190.0,2,2,14,3,Zhou2016,TRCSP+LDA
0.9804,0.041439295,200.0,3,0,14,3,Zhou2016,TRCSP+LDA
0.9676,0.041668653,200.0,3,1,14,3,Zhou2016,TRCSP+LDA
0.9716,0.04111314,200.0,3,2,14,3,Zhou2016,TRCSP+LDA
0.98370373,0.040831327,200.0,4,0,14,3,Zhou2016,TRCSP+LDA
0.9444,0.039527893,190.0,4,1,14,3,Zhou2016,TRCSP+LDA
0.972,0.03891611,190.0,4,2,14,3,Zhou2016,TRCSP+LDA
0.8587571,0.22496939,200.0,1,0,14,3,Zhou2016,MDM
0.9396,0.21716905,219.0,1,1,14,3,Zhou2016,MDM
0.9804,0.218467,219.0,1,2,14,3,Zhou2016,MDM
0.8912,0.21037102,190.0,2,0,14,3,Zhou2016,MDM
0.8306173,0.20363355,200.0,2,1,14,3,Zhou2016,MDM
0.9284,0.20426798,190.0,2,2,14,3,Zhou2016,MDM
0.8912,0.21206045,200.0,3,0,14,3,Zhou2016,MDM
0.9632,0.20413041,200.0,3,1,14,3,Zhou2016,MDM
0.9492,0.20870352,200.0,3,2,14,3,Zhou2016,MDM
0.9876543,0.22091699,200.0,4,0,14,3,Zhou2016,MDM
0.986,0.1971519,190.0,4,1,14,3,Zhou2016,MDM
0.982,0.20710373,190.0,4,2,14,3,Zhou2016,MDM
0.84463274,21.642656,200.0,1,0,14,3,Zhou2016,CSP+SVM
0.9444,23.63663,219.0,1,1,14,3,Zhou2016,CSP+SVM
0.9492,23.661797,219.0,1,2,14,3,Zhou2016,CSP+SVM
0.9068,20.685362,190.0,2,0,14,3,Zhou2016,CSP+SVM
0.7708642,21.75365,200.0,2,1,14,3,Zhou2016,CSP+SVM
0.9244,20.615154,190.0,2,2,14,3,Zhou2016,CSP+SVM
0.988,21.532099,200.0,3,0,14,3,Zhou2016,CSP+SVM
0.9824,21.62951,200.0,3,1,14,3,Zhou2016,CSP+SVM
0.9764,21.685568,200.0,3,2,14,3,Zhou2016,CSP+SVM
0.98617285,21.908218,200.0,4,0,14,3,Zhou2016,CSP+SVM
0.9428,20.688175,190.0,4,1,14,3,Zhou2016,CSP+SVM
0.9788,20.887304,190.0,4,2,14,3,Zhou2016,CSP+SVM
0.7963277,0.82506585,200.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.9392,0.91257,219.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.9404,0.86703205,219.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.9068,0.758409,190.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.7111111,0.7231715,200.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.8608,0.71578646,190.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.9824,0.8475919,200.0,3,0,14,3,Zhou2016,LogVariance+SVM
0.9696,0.8415232,200.0,3,1,14,3,Zhou2016,LogVariance+SVM
0.9492,0.8314266,200.0,3,2,14,3,Zhou2016,LogVariance+SVM
0.87012345,0.747915,200.0,4,0,14,3,Zhou2016,LogVariance+SVM
0.8508,0.72816825,190.0,4,1,14,3,Zhou2016,LogVariance+SVM
0.89,0.779176,190.0,4,2,14,3,Zhou2016,LogVariance+SVM
0.7898305,0.028417826,200.0,1,0,14,3,Zhou2016,LogVariance+LDA
0.936,0.02699256,219.0,1,1,14,3,Zhou2016,LogVariance+LDA
0.902,0.027115107,219.0,1,2,14,3,Zhou2016,LogVariance+LDA
0.904,0.02701044,190.0,2,0,14,3,Zhou2016,LogVariance+LDA
0.69580245,0.024454594,200.0,2,1,14,3,Zhou2016,LogVariance+LDA
0.8748,0.023717165,190.0,2,2,14,3,Zhou2016,LogVariance+LDA
0.9856,0.02729559,200.0,3,0,14,3,Zhou2016,LogVariance+LDA
0.9924,0.024335146,200.0,3,1,14,3,Zhou2016,LogVariance+LDA
0.9616,0.024790764,200.0,3,2,14,3,Zhou2016,LogVariance+LDA
0.8997531,0.024355412,200.0,4,0,14,3,Zhou2016,LogVariance+LDA
0.816,0.021293402,190.0,4,1,14,3,Zhou2016,LogVariance+LDA
0.9064,0.023926735,190.0,4,2,14,3,Zhou2016,LogVariance+LDA
0.84265536,0.16635776,200.0,1,0,14,3,Zhou2016,DLCSPauto+shLDA
0.9472,0.16476655,219.0,1,1,14,3,Zhou2016,DLCSPauto+shLDA
0.956,0.1643343,219.0,1,2,14,3,Zhou2016,DLCSPauto+shLDA
0.9028,0.14923024,190.0,2,0,14,3,Zhou2016,DLCSPauto+shLDA
0.71753085,0.1511712,200.0,2,1,14,3,Zhou2016,DLCSPauto+shLDA
0.916,0.14845157,190.0,2,2,14,3,Zhou2016,DLCSPauto+shLDA
0.9944,0.15393329,200.0,3,0,14,3,Zhou2016,DLCSPauto+shLDA
0.9884,0.15635705,200.0,3,1,14,3,Zhou2016,DLCSPauto+shLDA
0.9756,0.1547451,200.0,3,2,14,3,Zhou2016,DLCSPauto+shLDA
0.97333336,0.15061331,200.0,4,0,14,3,Zhou2016,DLCSPauto+shLDA
0.9508,0.15309453,190.0,4,1,14,3,Zhou2016,DLCSPauto+shLDA
0.9816,0.14987564,190.0,4,2,14,3,Zhou2016,DLCSPauto+shLDA
0.88248587,0.24874544,200.0,1,0,14,3,Zhou2016,FgMDM
0.8584,0.24713016,219.0,1,1,14,3,Zhou2016,FgMDM
0.9644,0.25803137,219.0,1,2,14,3,Zhou2016,FgMDM
0.8516,0.24182677,190.0,2,0,14,3,Zhou2016,FgMDM
0.7249383,0.23519397,200.0,2,1,14,3,Zhou2016,FgMDM
0.896,0.23156023,190.0,2,2,14,3,Zhou2016,FgMDM
0.9724,0.2318201,200.0,3,0,14,3,Zhou2016,FgMDM
0.9596,0.23183703,200.0,3,1,14,3,Zhou2016,FgMDM
0.9772,0.23578167,200.0,3,2,14,3,Zhou2016,FgMDM
0.99407405,0.234344,200.0,4,0,14,3,Zhou2016,FgMDM
0.986,0.2238698,190.0,4,1,14,3,Zhou2016,FgMDM
0.9776,0.23145986,190.0,4,2,14,3,Zhou2016,FgMDM
0.859887,4.002335,200.0,1,0,14,3,Zhou2016,TS+SVM
0.914,4.3293476,219.0,1,1,14,3,Zhou2016,TS+SVM
0.9792,4.3487263,219.0,1,2,14,3,Zhou2016,TS+SVM
0.8932,3.8423843,190.0,2,0,14,3,Zhou2016,TS+SVM
0.7649383,3.9461834,200.0,2,1,14,3,Zhou2016,TS+SVM
0.9252,3.8612857,190.0,2,2,14,3,Zhou2016,TS+SVM
0.9836,3.9467015,200.0,3,0,14,3,Zhou2016,TS+SVM
0.9716,3.9039211,200.0,3,1,14,3,Zhou2016,TS+SVM
0.9772,3.9719262,200.0,3,2,14,3,Zhou2016,TS+SVM
0.99456793,4.0136576,200.0,4,0,14,3,Zhou2016,TS+SVM
0.9896,3.7121832,190.0,4,1,14,3,Zhou2016,TS+SVM
0.9828,3.836928,190.0,4,2,14,3,Zhou2016,TS+SVM
0.8454802,0.1627295,200.0,1,0,14,3,Zhou2016,CSP+LDA
0.9408,0.16328597,219.0,1,1,14,3,Zhou2016,CSP+LDA
0.9464,0.1625104,219.0,1,2,14,3,Zhou2016,CSP+LDA
0.8988,0.14624834,190.0,2,0,14,3,Zhou2016,CSP+LDA
0.7565432,0.14732742,200.0,2,1,14,3,Zhou2016,CSP+LDA
0.91,0.14799643,190.0,2,2,14,3,Zhou2016,CSP+LDA
0.9944,0.1566248,200.0,3,0,14,3,Zhou2016,CSP+LDA
0.9888,0.15381765,200.0,3,1,14,3,Zhou2016,CSP+LDA
0.9716,0.15564466,200.0,3,2,14,3,Zhou2016,CSP+LDA
0.98123455,0.14848852,200.0,4,0,14,3,Zhou2016,CSP+LDA
0.9576,0.14874935,190.0,4,1,14,3,Zhou2016,CSP+LDA
0.982,0.1485045,190.0,4,2,14,3,Zhou2016,CSP+LDA
0.8629944,3.7187552,200.0,1,0,14,3,Zhou2016,TS+EL
0.9416,3.8775127,219.0,1,1,14,3,Zhou2016,TS+EL
0.9824,4.025344,219.0,1,2,14,3,Zhou2016,TS+EL
0.9036,3.9806857,190.0,2,0,14,3,Zhou2016,TS+EL
0.80049384,3.877658,200.0,2,1,14,3,Zhou2016,TS+EL
0.9328,4.0458717,190.0,2,2,14,3,Zhou2016,TS+EL
0.992,3.4761696,200.0,3,0,14,3,Zhou2016,TS+EL
0.9724,3.56237,200.0,3,1,14,3,Zhou2016,TS+EL
0.9868,3.5792706,200.0,3,2,14,3,Zhou2016,TS+EL
0.9930864,4.1066427,200.0,4,0,14,3,Zhou2016,TS+EL
0.9916,3.3320422,190.0,4,1,14,3,Zhou2016,TS+EL
0.9852,3.9230397,190.0,4,2,14,3,Zhou2016,TS+EL
0.8618644,0.22054887,200.0,1,0,14,3,Zhou2016,TS+LR
0.9416,0.21588182,219.0,1,1,14,3,Zhou2016,TS+LR
0.9828,0.22054863,219.0,1,2,14,3,Zhou2016,TS+LR
0.9036,0.20472002,190.0,2,0,14,3,Zhou2016,TS+LR
0.78765434,0.19997668,200.0,2,1,14,3,Zhou2016,TS+LR
0.9292,0.20337439,190.0,2,2,14,3,Zhou2016,TS+LR
0.992,0.20619893,200.0,3,0,14,3,Zhou2016,TS+LR
0.9676,0.2035079,200.0,3,1,14,3,Zhou2016,TS+LR
0.988,0.2068541,200.0,3,2,14,3,Zhou2016,TS+LR
0.99407405,0.20692754,200.0,4,0,14,3,Zhou2016,TS+LR
0.9904,0.19429874,190.0,4,1,14,3,Zhou2016,TS+LR
0.9852,0.2029481,190.0,4,2,14,3,Zhou2016,TS+LR
